0,1,2
0.39848942780185975,2.1234204805187105,3.0
1.8271863484233228,2.8152813895709325,1.0
1.9862467384971654,2.406842885491782,1.0
2.215918276560358,-0.31059373373472304,2.0
2.2744185139271256,2.7081037894422337,1.0
2.3885666402257795,1.860788992459239,1.0
1.4879854757560294,0.5641697664570263,2.0
1.0691361966954325,-0.6923793726071525,0.0
-0.5495201794838709,1.9434299474746852,3.0
-0.39338958688615994,2.5923356087236287,3.0
1.4811305530442498,-0.08416803269243085,2.0
2.2925320675563676,-0.010993404762449236,2.0
1.3927869590778976,-0.34490093542014416,2.0
-1.3517628705614813,0.34550614358310744,0.0
1.660675526443948,-0.596630759846146,2.0
2.0428489200452327,1.855282488651324,1.0
2.357052264004915,0.1460045051088294,2.0
0.5544608090409964,0.4441052659658709,0.0
1.8535659958832245,2.653709247646168,1.0
1.5505177313054719,-0.4026007876461035,2.0
0.4259249901071125,1.865558827154521,3.0
0.6461919672353788,-0.6466626522174481,0.0
-0.007825303797986037,-0.17899239621317384,0.0
2.3116758471014873,2.184150357602167,1.0
-0.6193087846147948,3.0270015044613103,3.0
1.7124385142363983,2.3108640360091166,1.0
0.87581038081508,-0.8269882810985971,0.0
-0.5916929403091837,-0.3970915153262415,0.0
1.7385948239529743,-0.2439817466467208,2.0
2.231817265913405,1.791596876855837,1.0
0.7442613031140893,-0.4453219051770843,0.0
0.9944395201509583,1.7744345558700614,3.0
-0.2579375235553503,2.373056185615348,3.0
1.5416615232411122,2.1386483703120085,1.0
2.3870534137134127,0.41228569660898773,2.0
0.016905744957765423,0.5892074376954862,0.0
0.2974024903128131,1.3940393188800817,3.0
2.3800321606367585,2.8243843266701316,1.0
0.06682300308897506,-0.5422851285043522,0.0
0.017041455886957733,2.3413993960218167,3.0
2.488340704144557,2.675766510003042,1.0
0.30943009169984564,0.24445159990817628,0.0
-0.09112850638002945,-0.9030676420407278,0.0
0.9995323646182385,1.0646368116650655,0.0
0.4369457348226648,0.3346082110989886,0.0
2.595123260193914,1.113617138780517,1.0
2.6424423847724277,-0.7716480943265933,2.0
1.7636720187823978,1.545343616978853,1.0
2.4728681576603946,1.1351056318870494,1.0
2.042113676513894,2.5011028614541804,1.0
2.000965194357345,-0.5864769852332624,2.0
-0.26229779863201613,0.616943847335498,3.0
-0.37391849140473077,0.2399476109098111,0.0
0.8630766438167854,2.0782247886468888,3.0
2.4545575644455564,1.110083074428904,1.0
2.5259790460451246,2.3173580607614617,1.0
1.709082887475168,0.13928110755542072,2.0
-0.3832608688852558,1.561241480146249,3.0
1.5418812214034436,2.0344571473923256,1.0
1.2615976662414714,0.9760413945156354,3.0
2.192718093723062,0.4803092720974895,2.0
0.9644401139431323,2.118952628578447,3.0
1.5734102065511746,0.0829707933233991,2.0
1.7302137440069587,2.179456811729646,1.0
0.057438279684540065,2.4724472764495142,3.0
1.1830864806529637,-0.2556932370051631,0.0
1.898238943262206,0.011080917803750553,2.0
0.5925051886203263,-0.22375668884523195,0.0
2.813842686198032,0.3039183947931671,2.0
2.0500795376875596,2.504285143953133,1.0
2.734168233769845,-0.8766283657741651,2.0
2.174440173477522,1.8261556081030244,1.0
0.025990245742360692,0.6180158112982189,0.0
1.7253012363489253,0.6740945166223314,2.0
-0.04591066039616713,1.6304204112195864,3.0
-0.20107971255410345,-0.3115093879705441,0.0
3.12727981082294,2.4332754492039697,1.0
1.854383813767814,2.1393753213694233,1.0
-0.2809239243023234,1.8641728335443235,3.0
1.5711368456164263,1.6680297881085964,1.0
1.061364866492884,1.0689687245238118,2.0
2.420008156452506,2.5239208518621474,1.0
0.9593594807418377,-1.065290760405798,2.0
1.8582751064313425,-1.0663003363994974,2.0
1.3135592528137046,-0.07107680834361135,2.0
1.243056474558073,0.3484926074821504,2.0
-0.12936012292935076,2.1823209371705117,3.0
0.033000073980151715,1.8734039239714155,3.0
-0.5420332708909333,1.7791618181965556,3.0
1.580490810645808,-0.035401863888231716,2.0
2.110712415752393,2.987501619460712,1.0
0.49140132024385536,0.533239395122402,0.0
2.4359290651992525,0.08674616749038173,2.0
0.06452959312771288,2.304449989374901,3.0
1.461550647244287,1.6119396720989823,1.0
1.7430281158660084,0.41540754223579024,2.0
-0.07265801563674497,1.5705997089585493,3.0
0.551737543809445,2.8736623347454575,3.0
0.906535849926579,1.6975167127062922,3.0
0.899366673448009,1.0089158135654748,2.0
0.558526131833039,-0.2840876183987853,0.0
2.0774660436676404,1.8028649496806166,1.0
0.18180806383159104,1.832862405759812,3.0
-0.6550390032274713,-0.4115532218518786,0.0
-0.18149644829922884,0.8014698561495036,0.0
1.7135091686568038,0.0791047869885084,2.0
1.786981677804071,2.033737043279003,1.0
2.2390716125083947,-0.09950995383735078,2.0
1.8457846359372767,1.8549152049299524,1.0
-0.3063910746453521,1.5683072309472497,3.0
-0.09092128638661794,0.0336960797340295,0.0
-0.5288766310518236,2.397659081547844,3.0
0.4389205575490176,0.34709656192141813,0.0
2.66404734854966,2.022475523229636,1.0
2.0694329853488,1.7860352855887587,1.0
-0.47195024881318687,1.58263574810874,3.0
-0.2976642038258257,0.6290909731034982,0.0
1.7907841058408251,2.3548943862524583,1.0
1.2410344575416667,2.45273670273507,1.0
0.3244259449738836,0.2531275361344223,0.0
1.4232498538527998,1.8957724273317313,1.0
2.6572023825532365,0.14228126939717195,2.0
1.3728470989966068,0.5567270956459648,0.0
1.675153412312687,2.2096455441762166,1.0
1.1185966778369938,2.9119596404934054,1.0
1.586941634502208,-0.6566278193875104,2.0
2.3374840306477727,2.121255171240299,1.0
1.97050386466499,-0.40988667343774704,2.0
-1.1682580967024627,0.2859927383740806,0.0
0.1709175242851137,0.1104012312772861,0.0
2.595377835762406,1.7316014012920413,1.0
0.3119679809202626,2.1977818829654585,3.0
1.8124884696758794,1.014589873144006,2.0
0.4035680388507391,0.0890867970585927,0.0
-1.3268602463000927,2.1773330425466675,3.0
1.8467184378475727,0.38966157882055696,2.0
2.1967988436156927,1.8131266992624648,1.0
1.8992012627910877,0.10143212604489338,2.0
2.238165249290831,2.047406188811335,1.0
2.151096220113316,1.1537192130592806,1.0
0.6961887613309488,-0.2690166424711078,0.0
-0.4813709474380763,1.7476327174404902,3.0
2.202577684450975,-1.1679386196374653,2.0
0.15337614648218292,-0.3425852288892626,0.0
-0.08118852224303968,0.6030714866354553,0.0
-0.21616914809756507,1.227808603205435,3.0
2.084905050037933,-0.6826334454761822,2.0
1.4378083832957373,1.42977137300007,1.0
2.1273031585322766,1.0415218953053196,1.0
-1.1223617892174003,1.7946318836447417,3.0
2.154564240622965,1.5032132844182347,1.0
1.2648743851179631,-0.004185650935573723,2.0
-0.031115866841240042,1.6572242869974807,3.0
-0.5460360123729983,2.3583410397674704,3.0
0.1842813253432309,1.8349599307486122,3.0
2.6484626689657866,2.445495387544821,1.0
2.1813625517423327,3.039956582679587,1.0
2.232147321768238,-0.5998081122200613,2.0
0.3514856978810171,2.931482065819399,3.0
-0.6393683743700476,2.2847552352306573,3.0
0.4835839828267671,0.14211635366972145,0.0
0.17032097855020645,0.7594262384074766,0.0
2.4987732851657594,1.8084612319622644,1.0
1.8270126723761224,0.9036137713027148,2.0
2.1914397423575953,-0.10959877589000958,2.0
0.5362556290159968,0.24277128052680094,0.0
0.3605517710399977,-0.08826906156885002,0.0
1.4161291179686077,1.6374322230562584,1.0
2.2685719747990984,0.14582876100417128,2.0
2.6837383636716265,1.0893892198319601,1.0
2.43831594724334,2.8213777958744997,1.0
1.4378452954865213,1.555819910111117,1.0
1.594782199978148,2.4822691103078696,1.0
2.4424074557472775,-0.06255659023325233,2.0
1.8176765729524957,-0.1873341224755954,2.0
-0.6605337655042098,1.4137549038868908,3.0
0.041445734778459066,-0.6905366215000713,0.0
2.1255399680838387,0.8358867014816219,2.0
-0.5871256622980724,2.4169412033101247,3.0
1.5281193379387294,-1.1988229102710317,2.0
0.24390673769495075,0.7253006674288286,0.0
-0.49356924961046933,1.769591681307052,3.0
1.9114505135954398,0.9841281802726995,2.0
0.27967081159723206,0.06231227153832884,0.0
-0.023076396689929,0.22767936877121345,0.0
1.746775094531025,2.5026110179869225,1.0
2.3396650209010215,0.27101376710311437,2.0
0.19578448997706172,1.9281758590275049,3.0
0.4407568322119446,1.2964443281892888,0.0
1.8798826378386233,0.07772695906586019,2.0
-0.7067651886293139,0.3937885934845365,0.0
0.6869802720301661,0.5165656809841489,0.0
1.751726515322845,-0.07029619754026797,2.0
-0.125341439475628,0.847289796399532,0.0
-0.08020406673112446,1.9439301964929412,3.0
1.8470181997954396,0.32007006435351676,2.0
2.07711310763327,-0.33672897244616623,2.0
-0.6830577834595236,-0.5164765119021688,0.0
0.9306093864269467,0.5734158337278726,2.0
1.8462086532535027,-0.5240017050026547,2.0
-0.6781765388157243,1.3210870718506968,3.0
2.209832517533629,-0.9190120490143445,2.0
0.4306748292116811,0.9616528725283999,0.0
1.5415538213815543,0.4442399752122623,2.0
-0.8877722188646604,0.7172510403453298,0.0
1.4972679655426853,1.0755944114519884,2.0
0.4890093750020248,0.4498924609418624,0.0
0.15036449590958456,-0.4315062922228327,0.0
2.249848630792632,0.2983338284773191,2.0
0.012026626406667384,1.941916992621761,3.0
1.1433755447844225,2.052641608133657,1.0
-0.1208411980702718,-0.014105138021470025,0.0
2.3406454465351283,-0.34205422976396427,2.0
-0.035824625034017836,2.4236777289868727,3.0
-0.12218953788986645,0.519681606673296,0.0
2.0910786666673573,1.1289522651678054,1.0
2.430756951756976,2.960147319479232,1.0
-0.14682847649514058,0.51769771151886,0.0
2.8762215857509994,1.8631710943505317,1.0
0.020593862214484067,0.626217469818848,0.0
0.932523015650274,2.0914713784100556,3.0
2.4597258839626113,0.2363160269212735,2.0
-0.5407112306143482,0.8978817456915413,0.0
-0.4951447744784631,-0.7034574161695252,0.0
-0.10730988340526494,1.388639486647588,3.0
0.16136676742248685,0.09350933060027354,0.0
1.5187167923447555,-0.45010177173430377,2.0
-0.7074865222820345,1.4586315636126426,3.0
2.396558291727043,0.15781389045480512,2.0
-0.38883873008499664,1.9001627245105623,3.0
0.5975762193714566,2.1906548449627916,3.0
2.4967308667417156,1.3406924298329357,1.0
0.1416788703060402,-0.3617413318765001,0.0
1.7613297876554852,3.0892694452507996,1.0
2.1053904711862144,-0.4684718484857482,2.0
2.7080873543386295,2.0759903923393455,1.0
2.550270485113683,-0.4045574763210934,2.0
1.751385880505564,2.5382754888609522,1.0
-0.019814335648541404,0.1719850688180373,0.0
-0.8763791736263788,1.8553382194661003,3.0
-0.09334515447396528,-0.5335156849903561,0.0
2.913013844520677,1.8683322847757253,1.0
2.265502569763961,1.4839955713146187,1.0
1.9375445709481494,0.31344098381885543,2.0
1.7857202754200951,1.7885454759310342,1.0
1.9345113603442934,2.36633867653686,1.0
2.469785459965364,-0.15479383030294186,2.0
